event_id,company_ticker,company_name,sector_gics,impact_channel,quarter,mention_text,mention_sentiment,management_action_described,revenue_delta_pct,cogs_delta_pct,operating_income_delta_pct,capex_delta_pct,car_1_5,car_1_30,source,confidence,labeled_by,human_reviewed,notes
suez_blockage_2021,STLD,,,logistics_operations,,,0.1,,,,,,0.1507,0.3454,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,NUE,,,logistics_operations,,,-0.3,,,,,,-0.1716,0.0777,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,NUE,,,revenue_market_access,,,0.1,,,,,,0.1744,0.2097,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
russia_invasion_2022,NUE,,,logistics_operations,,,0.1,,,,,,0.1376,0.2524,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
suez_blockage_2021,NUE,,,logistics_operations,,,0.1,,,,,,0.1969,0.3822,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,CMC,,,logistics_operations,,,-0.3,,,,,,-0.233,0.038,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,CMC,,,revenue_market_access,,,0.1,,,,,,0.2666,0.3408,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
israel_hamas_2023,CMC,,,logistics_operations,,,-0.3,,,,,,-0.1017,-0.0611,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
russia_invasion_2022,CMC,,,logistics_operations,,,0.1,,,,,,0.1176,0.1775,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
suez_blockage_2021,CMC,,,logistics_operations,,,0.1,,,,,,0.1583,0.1598,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
us_iran_war_2026,CMC,,,logistics_operations,,,-0.3,,,,,,-0.1016,-0.0975,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
chile_lithium_nationalization,MP,,,revenue_market_access,,,-0.3,,,,,,-0.1018,-0.0831,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.61
india_pakistan_sindoor,MP,,,logistics_operations,,,-0.3,,,,,,-0.1075,0.5978,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
red_sea_houthi_2023,MP,,,logistics_operations,,,0.1,,,,,,0.1081,-0.128,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
israel_hamas_2023,LAC,,,logistics_operations,,,-0.3,,,,,,-0.188,-0.3681,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
chile_lithium_nationalization,SQM,,,revenue_market_access,,,-0.3,,,,,,-0.1398,-0.0817,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.61
covid_lockdown_start,SQM,,,logistics_operations,,,-0.3,,,,,,-0.3371,-0.1036,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
russia_invasion_2022,SQM,,,logistics_operations,,,0.1,,,,,,0.2093,0.4073,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,SBUX,,,logistics_operations,,,-0.3,,,,,,-0.1753,0.1003,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,YUM,,,logistics_operations,,,-0.3,,,,,,-0.2505,0.0573,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
chile_lithium_nationalization,CMG,,,revenue_market_access,,,0.1,,,,,,0.1323,0.1467,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,CMG,,,logistics_operations,,,-0.3,,,,,,-0.2803,0.3413,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,DPZ,,,logistics_operations,,,-0.3,,,,,,-0.1262,0.1138,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_pakistan_sindoor,DNUT,,,logistics_operations,,,-0.3,,,,,,-0.291,-0.3834,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
us_iran_war_2026,EL,,,logistics_operations,,,-0.3,,,,,,-0.1538,-0.3019,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,TPR,,,logistics_operations,,,-0.3,,,,,,-0.2396,-0.2163,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_pakistan_sindoor,TPR,,,logistics_operations,,,0.1,,,,,,0.1138,0.1332,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,RL,,,logistics_operations,,,-0.3,,,,,,-0.1884,-0.2321,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,RL,,,revenue_market_access,,,0.1,,,,,,0.1442,-0.0617,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
india_pakistan_sindoor,RL,,,logistics_operations,,,0.1,,,,,,0.1214,0.099,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,PVH,,,logistics_operations,,,-0.3,,,,,,-0.4129,-0.2982,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_pakistan_sindoor,PVH,,,logistics_operations,,,0.1,,,,,,0.225,-0.0925,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
panama_mine_closure_2023,PVH,,,revenue_market_access,,,0.1,,,,,,0.1538,0.3664,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
india_pakistan_sindoor,VFC,,,logistics_operations,,,0.1,,,,,,0.1588,-0.073,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
us_iran_war_2026,VFC,,,logistics_operations,,,-0.3,,,,,,-0.1107,-0.0269,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,LEVI,,,logistics_operations,,,-0.3,,,,,,-0.2012,-0.198,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
us_iran_war_2026,LEVI,,,logistics_operations,,,-0.3,,,,,,-0.1489,0.0104,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
chile_lithium_nationalization,CROX,,,revenue_market_access,,,-0.3,,,,,,-0.1469,-0.2449,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.61
covid_lockdown_start,CROX,,,logistics_operations,,,-0.3,,,,,,-0.4661,-0.0438,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_pakistan_sindoor,CROX,,,logistics_operations,,,0.1,,,,,,0.1737,-0.0222,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,WFC,,,logistics_operations,,,-0.3,,,,,,-0.1302,-0.1794,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,WFC,,,revenue_market_access,,,0.1,,,,,,0.1548,0.2233,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
india_demonetization_2016,BAC,,,revenue_market_access,,,0.1,,,,,,0.1859,0.3361,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,C,,,logistics_operations,,,-0.3,,,,,,-0.2827,-0.164,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,C,,,revenue_market_access,,,0.1,,,,,,0.111,0.2172,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,AIG,,,logistics_operations,,,-0.3,,,,,,-0.4136,-0.2924,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,MET,,,logistics_operations,,,-0.3,,,,,,-0.1538,-0.042,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,MET,,,revenue_market_access,,,0.1,,,,,,0.1376,0.1399,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,PRU,,,logistics_operations,,,-0.3,,,,,,-0.2034,-0.0816,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,PRU,,,revenue_market_access,,,0.1,,,,,,0.1125,0.2082,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,TFC,,,logistics_operations,,,-0.3,,,,,,-0.1586,0.0187,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,TFC,,,revenue_market_access,,,0.1,,,,,,0.1055,0.2191,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,FITB,,,logistics_operations,,,-0.3,,,,,,-0.3392,-0.03,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,FITB,,,revenue_market_access,,,0.1,,,,,,0.1857,0.279,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,KEY,,,logistics_operations,,,-0.3,,,,,,-0.3339,-0.1322,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,KEY,,,revenue_market_access,,,0.1,,,,,,0.186,0.2775,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,CFG,,,logistics_operations,,,-0.3,,,,,,-0.3436,-0.1324,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,CFG,,,revenue_market_access,,,0.1,,,,,,0.1481,0.3365,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,HBAN,,,logistics_operations,,,-0.3,,,,,,-0.1391,-0.1168,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,HBAN,,,revenue_market_access,,,0.1,,,,,,0.1668,0.3083,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,RF,,,logistics_operations,,,-0.3,,,,,,-0.3115,-0.1188,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,RF,,,revenue_market_access,,,0.1,,,,,,0.2424,0.3404,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
chile_lithium_nationalization,ZION,,,revenue_market_access,,,-0.3,,,,,,-0.1459,-0.0495,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.61
india_demonetization_2016,ZION,,,revenue_market_access,,,0.1,,,,,,0.1989,0.3498,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,ALLY,,,logistics_operations,,,-0.3,,,,,,-0.4044,-0.3098,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,ALLY,,,revenue_market_access,,,0.1,,,,,,0.1407,0.1722,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
india_pakistan_sindoor,ALLY,,,logistics_operations,,,0.1,,,,,,0.1006,0.1363,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
panama_mine_closure_2023,ALLY,,,revenue_market_access,,,0.1,,,,,,0.1043,0.2036,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
india_demonetization_2016,REGN,,,revenue_market_access,,,0.1,,,,,,0.1655,-0.0074,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
india_demonetization_2016,VRTX,,,revenue_market_access,,,0.1,,,,,,0.1213,-0.1252,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,MRNA,,,logistics_operations,,,0.1,,,,,,0.3376,1.0093,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
israel_hamas_2023,MRNA,,,logistics_operations,,,-0.3,,,,,,-0.1149,-0.2399,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
red_sea_houthi_2023,MRNA,,,logistics_operations,,,0.1,,,,,,0.1032,0.1749,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
suez_blockage_2021,MRNA,,,logistics_operations,,,-0.3,,,,,,-0.1321,0.1928,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,BNTX,,,logistics_operations,,,0.1,,,,,,1.8598,0.5542,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
israel_hamas_2023,BNTX,,,logistics_operations,,,-0.3,,,,,,-0.128,-0.1113,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,AZN,,,logistics_operations,,,-0.3,,,,,,-0.1171,0.1303,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,GSK,,,logistics_operations,,,-0.3,,,,,,-0.1402,0.0587,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
us_iran_war_2026,NOW,,,logistics_operations,,,0.1,,,,,,0.1289,-0.1872,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
russia_invasion_2022,SNOW,,,logistics_operations,,,-0.3,,,,,,-0.1699,-0.2075,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_pakistan_sindoor,DDOG,,,logistics_operations,,,0.1,,,,,,0.1233,0.2026,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
us_iran_war_2026,DDOG,,,logistics_operations,,,0.1,,,,,,0.1483,-0.0124,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_pakistan_sindoor,NET,,,logistics_operations,,,0.1,,,,,,0.2693,0.4732,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
us_iran_war_2026,NET,,,logistics_operations,,,0.1,,,,,,0.1701,0.0375,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,ZS,,,logistics_operations,,,0.1,,,,,,0.17,0.5448,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
us_iran_war_2026,ZS,,,logistics_operations,,,0.1,,,,,,0.1063,-0.1654,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
panama_mine_closure_2023,CRWD,,,revenue_market_access,,,0.1,,,,,,0.1254,0.3399,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
us_iran_war_2026,CRWD,,,logistics_operations,,,0.1,,,,,,0.1671,0.0713,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,PANW,,,logistics_operations,,,-0.3,,,,,,-0.1584,0.2194,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
us_iran_war_2026,PANW,,,logistics_operations,,,0.1,,,,,,0.1086,0.0851,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,FTNT,,,logistics_operations,,,-0.3,,,,,,-0.13,0.1437,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,OKTA,,,logistics_operations,,,-0.3,,,,,,-0.1106,0.3247,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,DG,,,revenue_market_access,,,0.1,,,,,,0.1023,0.1142,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,DLTR,,,logistics_operations,,,-0.3,,,,,,-0.2163,-0.1045,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
panama_mine_closure_2023,DLTR,,,revenue_market_access,,,0.1,,,,,,0.101,0.1653,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
covid_lockdown_start,ROST,,,logistics_operations,,,-0.3,,,,,,-0.3897,-0.159,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,BURL,,,logistics_operations,,,-0.3,,,,,,-0.3837,-0.1249,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,ANF,,,logistics_operations,,,-0.3,,,,,,-0.2597,-0.1676,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_pakistan_sindoor,ANF,,,logistics_operations,,,0.1,,,,,,0.153,0.1199,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
israel_hamas_2023,ANF,,,logistics_operations,,,0.1,,,,,,0.1402,0.3141,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
russia_invasion_2022,ANF,,,logistics_operations,,,-0.3,,,,,,-0.1777,-0.1772,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
suez_blockage_2021,ANF,,,logistics_operations,,,0.1,,,,,,0.1016,0.2278,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
us_iran_war_2026,ANF,,,logistics_operations,,,-0.3,,,,,,-0.1179,-0.0669,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,AEO,,,logistics_operations,,,-0.3,,,,,,-0.1894,-0.2764,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,AEO,,,revenue_market_access,,,0.1,,,,,,0.1001,-0.0159,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
israel_hamas_2023,AEO,,,logistics_operations,,,0.1,,,,,,0.1001,0.2255,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
us_iran_war_2026,AEO,,,logistics_operations,,,-0.3,,,,,,-0.2483,-0.2719,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,TMUS,,,logistics_operations,,,-0.3,,,,,,-0.1403,0.045,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
panama_mine_closure_2023,LUMN,,,revenue_market_access,,,0.1,,,,,,0.3136,0.339,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.78
russia_invasion_2022,LUMN,,,logistics_operations,,,0.1,,,,,,0.1028,0.2001,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,SRE,,,logistics_operations,,,-0.3,,,,,,-0.1671,0.0313,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
russia_invasion_2022,SRE,,,logistics_operations,,,0.1,,,,,,0.1146,0.261,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,AES,,,logistics_operations,,,-0.3,,,,,,-0.3249,-0.1038,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_pakistan_sindoor,AES,,,logistics_operations,,,0.1,,,,,,0.2155,0.0107,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
israel_hamas_2023,AES,,,logistics_operations,,,0.1,,,,,,0.1012,0.3979,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
us_iran_war_2026,AES,,,logistics_operations,,,-0.3,,,,,,-0.1788,-0.1667,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,BG,,,logistics_operations,,,-0.3,,,,,,-0.2419,-0.0193,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,TSN,,,logistics_operations,,,-0.3,,,,,,-0.2454,0.0401,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,SJM,,,logistics_operations,,,0.1,,,,,,0.1257,0.1063,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,HSY,,,logistics_operations,,,-0.3,,,,,,-0.2195,-0.0797,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
india_demonetization_2016,AMT,,,revenue_market_access,,,-0.3,,,,,,-0.1073,-0.0805,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.61
india_demonetization_2016,SBAC,,,revenue_market_access,,,-0.3,,,,,,-0.1091,-0.0402,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.61
covid_lockdown_start,SPG,,,logistics_operations,,,-0.3,,,,,,-0.5574,-0.4764,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,O,,,logistics_operations,,,-0.3,,,,,,-0.4222,-0.3266,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,VICI,,,logistics_operations,,,-0.3,,,,,,-0.4568,-0.245,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
covid_lockdown_start,GLPI,,,logistics_operations,,,-0.3,,,,,,-0.6173,-0.3703,event_study,medium,weak_supervision_snorkel,0,Snorkel confidence=0.68
